?x	?xl
<http://identifiers.org/hgnc/2592>	"CYP11B2"
<http://identifiers.org/hgnc/13887>	"ABCG8"
<http://identifiers.org/hgnc/9607>	"PTHLH"
<http://identifiers.org/hgnc/28086>	"NDUFAF2"
<http://identifiers.org/hgnc/34399>	"UQCC3"
<http://identifiers.org/hgnc/6518>	"LBR"
<http://identifiers.org/hgnc/13666>	"AAAS"
<http://identifiers.org/hgnc/24502>	"WDR62"
<http://identifiers.org/hgnc/67>	"ABCD3"
<http://identifiers.org/hgnc/13831>	"WDR11"
<http://identifiers.org/hgnc/14357>	"MMP21"
<http://identifiers.org/hgnc/2584>	"CYLD"
<http://identifiers.org/hgnc/2770>	"DES"
<http://identifiers.org/hgnc/1665>	"SCARB2"
<http://identifiers.org/hgnc/9349>	"PRDM5"
<http://identifiers.org/hgnc/59>	"ABCC8"
<http://identifiers.org/hgnc/7179>	"ALDH6A1"
<http://identifiers.org/hgnc/2972>	"DNM1"
<http://identifiers.org/hgnc/1856>	"CENPE"
<http://identifiers.org/hgnc/2593>	"CYP17A1"
<http://identifiers.org/hgnc/9829>	"RAF1"
<http://identifiers.org/hgnc/4206>	"OPN1MW"
<http://identifiers.org/hgnc/24338>	"C1GALT1C1"
<http://identifiers.org/hgnc/33551>	"NDUFAF8"
<http://identifiers.org/hgnc/1706>	"CD8A"
<http://identifiers.org/hgnc/2372>	"MED23"
<http://identifiers.org/hgnc/34016>	"RNU4ATAC"
<http://identifiers.org/hgnc/163>	"ACTN1"
<http://identifiers.org/hgnc/1152>	"BVES"
<http://identifiers.org/hgnc/6239>	"KCND3"
<http://identifiers.org/hgnc/68>	"ABCD4"
<http://identifiers.org/hgnc/30939>	"ZFHX4"
<http://identifiers.org/hgnc/21637>	"SATB2"
<http://identifiers.org/hgnc/29914>	"NUP107"
<http://identifiers.org/hgnc/1445>	"CALM2"
<http://identifiers.org/hgnc/2771>	"CFD"
<http://identifiers.org/hgnc/9921>	"RBP3"
<http://identifiers.org/hgnc/4428>	"GOLGA5"
<http://identifiers.org/hgnc/491>	"ANGPTL3"
<http://identifiers.org/hgnc/2600>	"CYP21A2"
<http://identifiers.org/hgnc/1857>	"CENPF"
<http://identifiers.org/hgnc/2594>	"CYP19A1"
<http://identifiers.org/hgnc/9891>	"RBBP8"
<http://identifiers.org/hgnc/16973>	"PPP1R17"
<http://identifiers.org/hgnc/8996>	"PIP5K1C"
<http://identifiers.org/hgnc/1330>	"MYOZ2"
<http://identifiers.org/hgnc/2973>	"DNM1L"
<http://identifiers.org/hgnc/29420>	"RSPRY1"
<http://identifiers.org/hgnc/2810>	"GSDME"
<http://identifiers.org/hgnc/24725>	"FAM111A"
<http://identifiers.org/hgnc/164>	"ACTN2"
<http://identifiers.org/hgnc/14881>	"ZEB2"
<http://identifiers.org/hgnc/28422>	"TSEN2"
<http://identifiers.org/hgnc/12784>	"WNT5A"
<http://identifiers.org/hgnc/12563>	"UMPS"
<http://identifiers.org/hgnc/2436>	"CSF2RB"
<http://identifiers.org/hgnc/282>	"ADRA2B"
<http://identifiers.org/hgnc/3762>	"FLRT3"
<http://identifiers.org/hgnc/492>	"ANK1"
<http://identifiers.org/hgnc/15559>	"CHCHD10"
<http://identifiers.org/hgnc/17321>	"SP7"
<http://identifiers.org/hgnc/9922>	"RBP4"
<http://identifiers.org/hgnc/29256>	"SOBP"
<http://identifiers.org/hgnc/25522>	"WRAP53"
<http://identifiers.org/hgnc/9380>	"PRKACA"
<http://identifiers.org/hgnc/321>	"AGL"
<http://identifiers.org/hgnc/31648>	"MIR96"
<http://identifiers.org/hgnc/2321>	"CPOX"
<http://identifiers.org/hgnc/3964>	"FSHB"
<http://identifiers.org/hgnc/1331>	"C5"
<http://identifiers.org/hgnc/11771>	"TGFBI"
<http://identifiers.org/hgnc/2974>	"DNM2"
<http://identifiers.org/hgnc/9987>	"RFXANK"
<http://identifiers.org/hgnc/9462>	"PRPS1"
<http://identifiers.org/hgnc/21086>	"MIB1"
<http://identifiers.org/hgnc/1980>	"CILP"
<http://identifiers.org/hgnc/17009>	"TRIOBP"
<http://identifiers.org/hgnc/19743>	"POMT2"
<http://identifiers.org/hgnc/12449>	"TYROBP"
<http://identifiers.org/hgnc/29092>	"OBSL1"
<http://identifiers.org/hgnc/28423>	"STAC3"
<http://identifiers.org/hgnc/20041>	"ZNF408"
<http://identifiers.org/hgnc/493>	"ANK2"
<http://identifiers.org/hgnc/30605>	"SEPSECS"
<http://identifiers.org/hgnc/3542>	"F5"
<http://identifiers.org/hgnc/2602>	"CYP24A1"
<http://identifiers.org/hgnc/16406>	"EFHC1"
<http://identifiers.org/hgnc/11772>	"TGFBR1"
<http://identifiers.org/hgnc/25523>	"CCDC88A"
<http://identifiers.org/hgnc/9988>	"RFXAP"
<http://identifiers.org/hgnc/3804>	"FOXD3"
<http://identifiers.org/hgnc/5414>	"IFITM3"
<http://identifiers.org/hgnc/986>	"BCKDHA"
<http://identifiers.org/hgnc/22788>	"FEZF1"
<http://identifiers.org/hgnc/838>	"ATP5F1E"
<http://identifiers.org/hgnc/166>	"ACTN4"
<http://identifiers.org/hgnc/8547>	"P4HA2"
<http://identifiers.org/hgnc/8022>	"NT5C2"
<http://identifiers.org/hgnc/12786>	"WNT7A"
<http://identifiers.org/hgnc/379>	"AKAP9"
<http://identifiers.org/hgnc/12565>	"UNC119"
<http://identifiers.org/hgnc/1389>	"CACNA1B"
<http://identifiers.org/hgnc/2323>	"CPS1"
<http://identifiers.org/hgnc/8725>	"PCK2"
<http://identifiers.org/hgnc/11571>	"TARDBP"
<http://identifiers.org/hgnc/494>	"ANK3"
<http://identifiers.org/hgnc/2976>	"DNMT1"
<http://identifiers.org/hgnc/22947>	"NLRP7"
<http://identifiers.org/hgnc/2597>	"CYP1B1"
<http://identifiers.org/hgnc/3296>	"EIF4G1"
<http://identifiers.org/hgnc/15505>	"MBOAT7"
<http://identifiers.org/hgnc/23230>	"UBA5"
<http://identifiers.org/hgnc/2978>	"DNMT3A"
<http://identifiers.org/hgnc/26193>	"CSPP1"
<http://identifiers.org/hgnc/6741>	"LZTFL1"
<http://identifiers.org/hgnc/11773>	"TGFBR2"
<http://identifiers.org/hgnc/8548>	"P4HB"
<http://identifiers.org/hgnc/11071>	"SLC9A1"
<http://identifiers.org/hgnc/19102>	"DDX58"
<http://identifiers.org/hgnc/16369>	"PARK7"
<http://identifiers.org/hgnc/18539>	"STX1B"
<http://identifiers.org/hgnc/7419>	"MT-CO1"
<http://identifiers.org/hgnc/13556>	"IFT122"
<http://identifiers.org/hgnc/12637>	"KDM6A"
<http://identifiers.org/hgnc/13406>	"PCLO"
<http://identifiers.org/hgnc/3765>	"FLT3"
<http://identifiers.org/hgnc/26200>	"STN1"
<http://identifiers.org/hgnc/3052>	"DSP"
<http://identifiers.org/hgnc/3969>	"FSHR"
<http://identifiers.org/hgnc/2979>	"DNMT3B"
<http://identifiers.org/hgnc/7871>	"NONO"
<http://identifiers.org/hgnc/16378>	"OTOA"
<http://identifiers.org/hgnc/3806>	"FOXE1"
<http://identifiers.org/hgnc/8549>	"BLOC1S6"
<http://identifiers.org/hgnc/1983>	"UTP4"
<http://identifiers.org/hgnc/7559>	"MYCN"
<http://identifiers.org/hgnc/6742>	"LZTR1"
<http://identifiers.org/hgnc/8024>	"NTF4"
<http://identifiers.org/hgnc/11019>	"SLC34A1"
<http://identifiers.org/hgnc/4319>	"GLI3"
<http://identifiers.org/hgnc/10907>	"SLC11A1"
<http://identifiers.org/hgnc/11573>	"TAT"
<http://identifiers.org/hgnc/10468>	"RTN2"
<http://identifiers.org/hgnc/496>	"RIPK4"
<http://identifiers.org/hgnc/567>	"AP3B2"
<http://identifiers.org/hgnc/17989>	"SLC22A12"
<http://identifiers.org/hgnc/2548>	"CUBN"
<http://identifiers.org/hgnc/8727>	"PCM1"
<http://identifiers.org/hgnc/6882>	"MAPK8IP1"
<http://identifiers.org/hgnc/4318>	"GLI2"
<http://identifiers.org/hgnc/1984>	"CISH"
<http://identifiers.org/hgnc/559>	"AP1S1"
<http://identifiers.org/hgnc/30348>	"POLR3B"
<http://identifiers.org/hgnc/19104>	"NPHP4"
<http://identifiers.org/hgnc/2334>	"CR1"
<http://identifiers.org/hgnc/19747>	"EVC2"
<http://identifiers.org/hgnc/17697>	"SARS2"
<http://identifiers.org/hgnc/6180>	"ITPR1"
<http://identifiers.org/hgnc/13243>	"LMBR1"
<http://identifiers.org/hgnc/11510>	"SYT2"
<http://identifiers.org/hgnc/9820>	"RAD51C"
<http://identifiers.org/hgnc/3767>	"FLT4"
<http://identifiers.org/hgnc/18791>	"ZFP57"
<http://identifiers.org/hgnc/10908>	"SLC11A2"
<http://identifiers.org/hgnc/13723>	"CTCF"
<http://identifiers.org/hgnc/4861>	"HELLS"
<http://identifiers.org/hgnc/497>	"TRPA1"
<http://identifiers.org/hgnc/11795>	"THPO"
<http://identifiers.org/hgnc/19263>	"LMAN2L"
<http://identifiers.org/hgnc/7873>	"NOS2"
<http://identifiers.org/hgnc/5125>	"HOXC13"
<http://identifiers.org/hgnc/1492>	"SHPK"
<http://identifiers.org/hgnc/29426>	"CCBE1"
<http://identifiers.org/hgnc/568>	"AP3D1"
<http://identifiers.org/hgnc/9688>	"CAVIN1"
<http://identifiers.org/hgnc/3420>	"EPS8"
<http://identifiers.org/hgnc/26703>	"SYNE4"
<http://identifiers.org/hgnc/2328>	"CPT1A"
<http://identifiers.org/hgnc/14255>	"BRPF1"
<http://identifiers.org/hgnc/17194>	"NDUFA13"
<http://identifiers.org/hgnc/3808>	"FOXE3"
<http://identifiers.org/hgnc/1985>	"CIT"
<http://identifiers.org/hgnc/1987>	"CITED2"
<http://identifiers.org/hgnc/14583>	"VPS11"
<http://identifiers.org/hgnc/11802>	"TIA1"
<http://identifiers.org/hgnc/609>	"APOC2"
<http://identifiers.org/hgnc/6181>	"ITPR2"
<http://identifiers.org/hgnc/5273>	"HSPG2"
<http://identifiers.org/hgnc/7882>	"NOTCH2"
<http://identifiers.org/hgnc/25928>	"WDR73"
<http://identifiers.org/hgnc/26899>	"TMTC3"
<http://identifiers.org/hgnc/8790>	"PDE6H"
<http://identifiers.org/hgnc/17327>	"WAC"
<http://identifiers.org/hgnc/28844>	"FBXO38"
<http://identifiers.org/hgnc/11796>	"THRA"
<http://identifiers.org/hgnc/17642>	"DCLRE1C"
<http://identifiers.org/hgnc/3642>	"FDXR"
<http://identifiers.org/hgnc/10909>	"SLC40A1"
<http://identifiers.org/hgnc/60>	"ABCC9"
<http://identifiers.org/hgnc/8729>	"PCNA"
<http://identifiers.org/hgnc/7180>	"MN1"
<http://identifiers.org/hgnc/6901>	"MASP1"
<http://identifiers.org/hgnc/29427>	"SH3TC2"
<http://identifiers.org/hgnc/9689>	"PTS"
<http://purl.obolibrary.org/obo/UBERON_0000000>	"processual entity"
<http://identifiers.org/hgnc/11998>	"TP53"
<http://identifiers.org/hgnc/3809>	"FOXF1"
<http://identifiers.org/hgnc/4570>	"GRHPR"
<http://identifiers.org/hgnc/6182>	"ITPR3"
<http://identifiers.org/hgnc/882>	"ATR"
<http://identifiers.org/hgnc/14888>	"DNAJB6"
<http://identifiers.org/hgnc/16650>	"MRPL44"
<http://identifiers.org/hgnc/2336>	"CR2"
<http://identifiers.org/hgnc/27365>	"TECRL"
<http://identifiers.org/hgnc/7883>	"NOTCH3"
<http://identifiers.org/hgnc/18654>	"RTTN"
<http://identifiers.org/hgnc/37212>	"KLLN"
<http://identifiers.org/hgnc/1500>	"CASP10"
<http://identifiers.org/hgnc/20473>	"BRIP1"
<http://identifiers.org/hgnc/6902>	"MASP2"
<http://identifiers.org/hgnc/6442>	"KRT5"
<http://identifiers.org/hgnc/1494>	"ALX1"
<http://identifiers.org/hgnc/28845>	"MED25"
<http://identifiers.org/hgnc/1912>	"CHAT"
<http://identifiers.org/hgnc/17213>	"COLEC11"
<http://identifiers.org/hgnc/26926>	"JAGN1"
<http://identifiers.org/hgnc/61>	"ABCD1"
<http://identifiers.org/hgnc/12440>	"TYK2"
<http://identifiers.org/hgnc/119>	"ACOX1"
<http://identifiers.org/hgnc/14897>	"ITPKC"
<http://identifiers.org/hgnc/5956>	"IHH"
<http://identifiers.org/hgnc/30500>	"PRRT2"
<http://identifiers.org/hgnc/9879>	"RASGRP2"
<http://identifiers.org/hgnc/9343>	"PRCC"
<http://identifiers.org/hgnc/53>	"ABCC2"
<http://identifiers.org/hgnc/11311>	"SRY"
<http://identifiers.org/hgnc/8028>	"NTHL1"
<http://identifiers.org/hgnc/7173>	"MMP3"
<http://identifiers.org/hgnc/8889>	"PGAM2"
<http://identifiers.org/hgnc/14201>	"JPH1"
<http://identifiers.org/hgnc/17057>	"CARD8"
<http://identifiers.org/hgnc/5136>	"HOXD13"
<http://identifiers.org/hgnc/9204>	"PON1"
<http://identifiers.org/hgnc/18130>	"SYCP3"
<http://identifiers.org/hgnc/29099>	"TELO2"
<http://identifiers.org/hgnc/4421>	"GNRHR"
<http://identifiers.org/hgnc/9508>	"PSEN1"
<http://identifiers.org/hgnc/32528>	"PRCD"
<http://identifiers.org/hgnc/9823>	"RAD51D"
<http://identifiers.org/hgnc/6443>	"KRT6A"
<http://identifiers.org/hgnc/25382>	"TMEM126A"
<http://identifiers.org/hgnc/27310>	"FLCN"
<http://identifiers.org/hgnc/7572>	"MYH2"
<http://identifiers.org/hgnc/14258>	"CD2AP"
<http://identifiers.org/hgnc/20474>	"TMC8"
<http://identifiers.org/hgnc/26927>	"FOXRED1"
<http://identifiers.org/hgnc/7876>	"NOS3"
<http://identifiers.org/hgnc/15888>	"RTEL1"
<http://identifiers.org/hgnc/18187>	"SIAE"
<http://identifiers.org/hgnc/26929>	"CDIN1"
<http://identifiers.org/hgnc/27375>	"MSRB3"
<http://identifiers.org/hgnc/14202>	"JPH2"
<http://identifiers.org/hgnc/5959>	"ELP1"
<http://identifiers.org/hgnc/15832>	"BSCL2"
<http://identifiers.org/hgnc/16873>	"FIG4"
<http://identifiers.org/hgnc/12450>	"TYRP1"
<http://identifiers.org/hgnc/16268>	"PNPLA6"
<http://identifiers.org/hgnc/6912>	"MATR3"
<http://identifiers.org/hgnc/17748>	"DACT1"
<http://identifiers.org/hgnc/9509>	"PSEN2"
<http://identifiers.org/hgnc/4422>	"GNS"
<http://identifiers.org/hgnc/4814>	"KALRN"
<http://identifiers.org/hgnc/6266>	"KCNJ5"
<http://identifiers.org/hgnc/1502>	"CASP14"
<http://identifiers.org/hgnc/663>	"ARG1"
<http://identifiers.org/hgnc/21686>	"RNASET2"
<http://identifiers.org/hgnc/28472>	"TMEM43"
<http://identifiers.org/hgnc/23785>	"PIKFYVE"
<http://identifiers.org/hgnc/1701>	"CD81"
<http://identifiers.org/hgnc/6444>	"KRT6B"
<http://identifiers.org/hgnc/11799>	"THRB"
<http://identifiers.org/hgnc/15520>	"LPAR6"
<http://identifiers.org/hgnc/7573>	"MYH3"
<http://identifiers.org/hgnc/12442>	"TYR"
<http://identifiers.org/hgnc/6210>	"CD82"
<http://identifiers.org/hgnc/15889>	"FERMT1"
<http://identifiers.org/hgnc/16446>	"CARD14"
<http://identifiers.org/hgnc/18821>	"LIPI"
<http://identifiers.org/hgnc/5099>	"HOXA1"
<http://identifiers.org/hgnc/3508>	"EWSR1"
<http://identifiers.org/hgnc/17198>	"CHSY1"
<http://identifiers.org/hgnc/26690>	"CEP120"
<http://identifiers.org/hgnc/29250>	"WDR35"
<http://identifiers.org/hgnc/4573>	"GRIA3"
<http://identifiers.org/hgnc/6913>	"MAX"
<http://identifiers.org/hgnc/11515>	"TBXT"
<http://identifiers.org/hgnc/6267>	"KCNJ6"
<http://identifiers.org/hgnc/7905>	"NPHP1"
<http://identifiers.org/hgnc/20145>	"GPR143"
<http://identifiers.org/hgnc/14082>	"ANLN"
<http://identifiers.org/hgnc/1497>	"CASK"
<http://identifiers.org/hgnc/3706>	"ATP8B1"
<http://identifiers.org/hgnc/6211>	"ANOS1"
<http://identifiers.org/hgnc/16361>	"WHRN"
<http://identifiers.org/hgnc/1915>	"CHD1"
<http://identifiers.org/hgnc/2652>	"CYP7B1"
<http://identifiers.org/hgnc/24564>	"C2CD3"
<http://identifiers.org/hgnc/11535>	"TAF1"
<http://identifiers.org/hgnc/1382>	"CA8"
<http://identifiers.org/hgnc/1759>	"CDH2"
<http://identifiers.org/hgnc/886>	"ATRX"
<http://identifiers.org/hgnc/28261>	"TBCK"
<http://identifiers.org/hgnc/1875>	"CFL2"
<http://identifiers.org/hgnc/4816>	"HARS1"
<http://identifiers.org/hgnc/7583>	"MYL2"
<http://identifiers.org/hgnc/2590>	"CYP11A1"
<http://identifiers.org/hgnc/20856>	"THAP1"
<http://identifiers.org/hgnc/18658>	"NUP205"
<http://identifiers.org/hgnc/12591>	"UROD"
<http://identifiers.org/hgnc/3647>	"FECH"
<http://identifiers.org/hgnc/25751>	"TRAPPC11"
<http://identifiers.org/hgnc/4823>	"HBA1"
<http://identifiers.org/hgnc/6307>	"KDR"
<http://identifiers.org/hgnc/1663>	"CD36"
<http://identifiers.org/hgnc/24565>	"KANSL1"
<http://identifiers.org/hgnc/1884>	"CFTR"
<http://identifiers.org/hgnc/17928>	"PSMC3IP"
<http://identifiers.org/hgnc/11536>	"TAF2"
<http://identifiers.org/hgnc/24229>	"CIDEC"
<http://identifiers.org/hgnc/16876>	"ARNT2"
<http://identifiers.org/hgnc/7907>	"NPHP3"
<http://identifiers.org/hgnc/12843>	"YME1L1"
<http://identifiers.org/hgnc/4817>	"HARS2"
<http://identifiers.org/hgnc/7584>	"MYL3"
<http://identifiers.org/hgnc/7>	"A2M"
<http://identifiers.org/hgnc/9208>	"POR"
<http://identifiers.org/hgnc/3960>	"FSCN2"
<http://identifiers.org/hgnc/12592>	"UROS"
<http://identifiers.org/hgnc/6143>	"ITGA7"
<http://identifiers.org/hgnc/6447>	"KRT9"
<http://identifiers.org/hgnc/7773>	"NF2"
<http://identifiers.org/hgnc/14628>	"CDCA7"
<http://identifiers.org/hgnc/7576>	"MYH6"
<http://identifiers.org/hgnc/1917>	"CHD2"
<http://identifiers.org/hgnc/12687>	"VHL"
<http://identifiers.org/hgnc/4824>	"HBA2"
<http://identifiers.org/hgnc/15954>	"TOE1"
<http://identifiers.org/hgnc/5318>	"TNC"
<http://identifiers.org/hgnc/13771>	"SOST"
<http://identifiers.org/hgnc/12631>	"USP8"
<http://identifiers.org/hgnc/29253>	"CC2D2A"
<http://identifiers.org/hgnc/15532>	"JAM3"
<http://identifiers.org/hgnc/28033>	"CCDC174"
<http://identifiers.org/hgnc/21869>	"AGK"
<http://identifiers.org/hgnc/21197>	"FA2H"
<http://identifiers.org/hgnc/13780>	"GFM1"
<http://identifiers.org/hgnc/888>	"KIF1A"
<http://identifiers.org/hgnc/16762>	"ZNF423"
<http://identifiers.org/hgnc/3377>	"EPB41"
<http://identifiers.org/hgnc/14637>	"ABCA12"
<http://identifiers.org/hgnc/7585>	"MYL4"
<http://identifiers.org/hgnc/1057>	"BLK"
<http://identifiers.org/hgnc/12593>	"USF1"
<http://identifiers.org/hgnc/11013>	"SLC30A2"
<http://identifiers.org/hgnc/1393>	"CACNA1F"
<http://identifiers.org/hgnc/4311>	"GCLC"
<http://identifiers.org/hgnc/6144>	"ITGA8"
<http://identifiers.org/hgnc/7577>	"MYH7"
<http://identifiers.org/hgnc/6309>	"KERA"
<http://identifiers.org/hgnc/186>	"ADA"
<http://identifiers.org/hgnc/4827>	"HBB"
<http://identifiers.org/hgnc/11538>	"TAF4B"
<http://identifiers.org/hgnc/12782>	"WNT3"
<http://identifiers.org/hgnc/11247>	"SPINT2"
<http://identifiers.org/hgnc/22082>	"VMA21"
<http://identifiers.org/hgnc/7414>	"MT-ATP6"
<http://identifiers.org/hgnc/12632>	"USP9X"
<http://identifiers.org/hgnc/1385>	"CABP2"
<http://identifiers.org/hgnc/15533>	"SPRY4"
<http://identifiers.org/hgnc/37227>	"KBTBD13"
<http://identifiers.org/hgnc/24116>	"RNASEH2C"
<http://identifiers.org/hgnc/3378>	"EPB41L1"
<http://identifiers.org/hgnc/17228>	"RAD54B"
<http://identifiers.org/hgnc/9460>	"PROZ"
<http://identifiers.org/hgnc/1058>	"BLM"
<http://identifiers.org/hgnc/1394>	"CACNA1G"
<http://identifiers.org/hgnc/12340>	"TRPS1"
<http://identifiers.org/hgnc/4312>	"GCLM"
<http://identifiers.org/hgnc/26050>	"TMEM70"
<http://identifiers.org/hgnc/4976>	"HLCS"
<http://identifiers.org/hgnc/12783>	"WNT4"
<http://identifiers.org/hgnc/7578>	"MYH8"
<http://identifiers.org/hgnc/1919>	"CHD4"
<http://identifiers.org/hgnc/11153>	"SNRPB"
<http://identifiers.org/hgnc/12633>	"USP9Y"
<http://identifiers.org/hgnc/29090>	"SMCHD1"
<http://identifiers.org/hgnc/1386>	"CABP4"
<http://identifiers.org/hgnc/6848>	"MAP3K1"
<http://identifiers.org/hgnc/815>	"ATP2B2"
<http://identifiers.org/hgnc/28486>	"MFSD8"
<http://identifiers.org/hgnc/25763>	"SMG9"
<http://identifiers.org/hgnc/6469>	"KYNU"
<http://identifiers.org/hgnc/18358>	"IL17RC"
<http://identifiers.org/hgnc/8943>	"SERPINI1"
<http://identifiers.org/hgnc/19750>	"TTC7A"
<http://identifiers.org/hgnc/9461>	"PRPH"
<http://identifiers.org/hgnc/26190>	"MTMR14"
<http://identifiers.org/hgnc/5028>	"HNMT"
<http://identifiers.org/hgnc/21143>	"ZBTB24"
<http://identifiers.org/hgnc/1395>	"CACNA1H"
<http://identifiers.org/hgnc/4313>	"GLDC"
<http://identifiers.org/hgnc/775>	"SERPINC1"
<http://identifiers.org/hgnc/1059>	"BLMH"
<http://identifiers.org/hgnc/385>	"AKR1C2"
<http://identifiers.org/hgnc/30343>	"DNAJC13"
<http://identifiers.org/hgnc/9721>	"PYCR1"
<http://identifiers.org/hgnc/4979>	"MNX1"
<http://identifiers.org/hgnc/28213>	"PIGY"
<http://identifiers.org/hgnc/15901>	"IFT52"
<http://identifiers.org/hgnc/29186>	"ANKRD26"
<http://identifiers.org/hgnc/15465>	"GPHN"
<http://identifiers.org/hgnc/20439>	"UPF3B"
<http://identifiers.org/hgnc/25985>	"PIGG"
<http://identifiers.org/hgnc/1402>	"CACNB2"
<http://identifiers.org/hgnc/21144>	"DSE"
<http://identifiers.org/hgnc/1404>	"CACNB4"
<http://identifiers.org/hgnc/21365>	"LYRM4"
<http://identifiers.org/hgnc/8522>	"OTX2"
<http://identifiers.org/hgnc/19321>	"NKX6-2"
<http://identifiers.org/hgnc/19>	"AANAT"
<http://identifiers.org/hgnc/626>	"APRT"
<http://identifiers.org/hgnc/19100>	"IL23R"
<http://identifiers.org/hgnc/9722>	"ALDH18A1"
<http://identifiers.org/hgnc/2330>	"CPT2"
<http://identifiers.org/hgnc/8021>	"NT5E"
<http://identifiers.org/hgnc/18758>	"BBS7"
<http://identifiers.org/hgnc/3693>	"FGFRL1"
<http://identifiers.org/hgnc/8086>	"OAS1"
<http://identifiers.org/hgnc/24519>	"TCTN3"
<http://identifiers.org/hgnc/1388>	"CACNA1A"
<http://identifiers.org/hgnc/29478>	"ROGDI"
<http://identifiers.org/hgnc/14348>	"HTRA2"
<http://identifiers.org/hgnc/449>	"ALX3"
<http://identifiers.org/hgnc/4713>	"H19"
<http://identifiers.org/hgnc/11791>	"TCHH"
<http://identifiers.org/hgnc/12405>	"TTR"
<http://identifiers.org/hgnc/9020>	"PKLR"
<http://identifiers.org/hgnc/10560>	"ATXN7"
<http://identifiers.org/hgnc/6460>	"KRT83"
<http://identifiers.org/hgnc/8724>	"PCK1"
<http://identifiers.org/hgnc/3481>	"ETFA"
<http://identifiers.org/hgnc/6740>	"LYZ"
<http://identifiers.org/hgnc/387>	"AKR1C4"
<http://identifiers.org/hgnc/8789>	"PDE6G"
<http://identifiers.org/hgnc/5950>	"IGSF3"
<http://identifiers.org/hgnc/1397>	"CACNA1S"
<http://identifiers.org/hgnc/4315>	"GLE1"
<http://identifiers.org/hgnc/777>	"ZFHX3"
<http://identifiers.org/hgnc/23663>	"VKORC1"
<http://identifiers.org/hgnc/2040>	"CLDN19"
<http://identifiers.org/hgnc/3700>	"FH"
<http://identifiers.org/hgnc/3694>	"FGG"
<http://identifiers.org/hgnc/19986>	"CYCS"
<http://identifiers.org/hgnc/1228>	"SERPING1"
<http://identifiers.org/hgnc/5154>	"HPGD"
<http://identifiers.org/hgnc/3473>	"ESRRB"
<http://identifiers.org/hgnc/12406>	"TUB"
<http://identifiers.org/hgnc/10561>	"ATXN8OS"
<http://identifiers.org/hgnc/8031>	"NTRK1"
<http://identifiers.org/hgnc/29>	"ABCA1"
<http://identifiers.org/hgnc/565>	"AP2S1"
<http://identifiers.org/hgnc/9685>	"PTPRZ1"
<http://identifiers.org/hgnc/1406>	"CACNG2"
<http://identifiers.org/hgnc/15968>	"GDAP1"
<http://identifiers.org/hgnc/12029>	"TRAC"
<http://identifiers.org/hgnc/2388>	"CRYAA"
<http://identifiers.org/hgnc/4539>	"GPR88"
<http://identifiers.org/hgnc/3482>	"ETFB"
<http://identifiers.org/hgnc/6149>	"ITGAM"
<http://identifiers.org/hgnc/26054>	"SLC25A38"
<http://identifiers.org/hgnc/388>	"AKR1D1"
<http://identifiers.org/hgnc/16262>	"YAP1"
<http://identifiers.org/hgnc/2553>	"CUL3"
<http://identifiers.org/hgnc/10360>	"RPL5"
<http://identifiers.org/hgnc/12858>	"ZAP70"
<http://identifiers.org/hgnc/28216>	"COX14"
<http://identifiers.org/hgnc/123>	"ACP2"
<http://identifiers.org/hgnc/16808>	"UBR1"
<http://identifiers.org/hgnc/12407>	"TUBA4A"
<http://identifiers.org/hgnc/10600>	"SCNN1B"
<http://identifiers.org/hgnc/6462>	"KRT85"
<http://identifiers.org/hgnc/18871>	"MMAA"
<http://identifiers.org/hgnc/10906>	"SLC10A2"
<http://identifiers.org/hgnc/566>	"AP3B1"
<http://identifiers.org/hgnc/28908>	"DNAJC12"
<http://identifiers.org/hgnc/14253>	"CERS1"
<http://identifiers.org/hgnc/26922>	"ERCC6L2"
<http://identifiers.org/hgnc/8032>	"NTRK2"
<http://identifiers.org/hgnc/3721>	"FKBP5"
<http://identifiers.org/hgnc/2389>	"CRYAB"
<http://identifiers.org/hgnc/23452>	"LIPN"
<http://identifiers.org/hgnc/13356>	"MCOLN1"
<http://identifiers.org/hgnc/779>	"ATCAY"
<http://identifiers.org/hgnc/29215>	"SHROOM4"
<http://identifiers.org/hgnc/3483>	"ETFDH"
<http://identifiers.org/hgnc/3702>	"FHL1"
<http://identifiers.org/hgnc/9725>	"PYGL"
<http://identifiers.org/hgnc/11730>	"TERT"
<http://identifiers.org/hgnc/6482>	"LAMA2"
<http://identifiers.org/hgnc/14581>	"PINK1"
<http://identifiers.org/hgnc/26257>	"PDZD7"
<http://identifiers.org/hgnc/124>	"ACP5"
<http://identifiers.org/hgnc/15469>	"DNAJC6"
<http://identifiers.org/hgnc/12744>	"MLXIPL"
<http://identifiers.org/hgnc/3861>	"FRA16E"
<http://identifiers.org/hgnc/8620>	"PAX6"
<http://identifiers.org/hgnc/28909>	"CCDC22"
<http://identifiers.org/hgnc/19286>	"SCYL2"
<http://identifiers.org/hgnc/6463>	"KRT86"
<http://identifiers.org/hgnc/24529>	"TMEM98"
<http://identifiers.org/hgnc/9023>	"PKP1"
<http://identifiers.org/hgnc/16966>	"ZMYND11"
<http://identifiers.org/hgnc/25538>	"DARS2"
<http://identifiers.org/hgnc/33020>	"SNORD115-1"
<http://identifiers.org/hgnc/29216>	"ARHGAP31"
<http://identifiers.org/hgnc/7477>	"MT-TC"
